Flight Number,Departure Airport,Arrival Airport,Departure Time,Arrival Time,Delay Minutes,Weather Condition,Delay Reason,Airline
LU332,JFK,ORD,2025-03-24 00:00:00,2025-03-24 03:00:00,25,Storm,Security,Lufthansa
LU355,DFW,SIN,2025-01-13 15:00:00,2025-01-14 02:00:00,127,Heavy Rain,Security,Lufthansa
DE555,DXB,ORD,2025-02-12 18:00:00,2025-02-13 04:00:00,93,Snow,Weather,Delta
AM818,ATL,LAX,2025-01-14 20:00:00,2025-01-14 23:00:00,161,Fog,Weather,American Airlines
UN861,CDG,LAX,2025-02-06 10:00:00,2025-02-06 19:00:00,21,Clear,Weather,United
UN448,ORD,DXB,2025-01-15 07:00:00,2025-01-15 09:00:00,17,Clear,Crew Issues,United
UN706,DFW,CDG,2025-01-12 19:00:00,2025-01-13 05:00:00,8,Clear,Air Traffic,United
AM835,ATL,DXB,2025-01-10 18:00:00,2025-01-10 22:00:00,171,Heavy Rain,Weather,American Airlines
UN889,ATL,DFW,2025-03-06 12:00:00,2025-03-06 16:00:00,94,Storm,Weather,United
AM621,AMS,SIN,2025-01-14 02:00:00,2025-01-14 05:00:00,21,Clear,Technical Issue,American Airlines
LU469,DXB,JFK,2025-02-14 00:00:00,2025-02-14 06:00:00,70,Fog,Security,Lufthansa
LU945,SIN,DXB,2025-01-05 15:00:00,2025-01-05 23:00:00,4,Clear,Technical Issue,Lufthansa
EM278,CDG,JFK,2025-03-22 20:00:00,2025-03-23 07:00:00,106,Fog,Weather,Emirates
UN195,AMS,LHR,2025-03-19 04:00:00,2025-03-19 10:00:00,21,Clear,Crew Issues,United
UN767,JFK,LAX,2025-01-09 12:00:00,2025-01-09 17:00:00,157,Heavy Rain,Air Traffic,United
LU620,SIN,DXB,2025-03-31 12:00:00,2025-03-31 14:00:00,22,Heavy Rain,Crew Issues,Lufthansa
LU239,DFW,AMS,2025-01-19 10:00:00,2025-01-19 20:00:00,26,Storm,Weather,Lufthansa
EM650,DXB,ATL,2025-03-18 21:00:00,2025-03-19 07:00:00,18,Clear,Security,Emirates
UN276,AMS,ORD,2025-02-15 19:00:00,2025-02-15 22:00:00,36,Fog,Weather,United
EM426,DXB,ORD,2025-03-28 08:00:00,2025-03-28 19:00:00,24,Clear,Crew Issues,Emirates
AI964,LHR,SIN,2025-03-06 21:00:00,2025-03-07 03:00:00,27,Clear,Security,Air France
DE171,ATL,CDG,2025-01-04 00:00:00,2025-01-04 11:00:00,26,Clear,Technical Issue,Delta
EM263,LAX,SIN,2025-01-04 11:00:00,2025-01-04 22:00:00,100,Heavy Rain,Technical Issue,Emirates
LU351,AMS,JFK,2025-02-19 03:00:00,2025-02-19 08:00:00,27,Clear,Air Traffic,Lufthansa
AM997,DXB,ATL,2025-01-13 05:00:00,2025-01-13 15:00:00,95,Storm,Weather,American Airlines
AM225,DFW,DXB,2025-03-27 13:00:00,2025-03-27 21:00:00,2,Clear,Weather,American Airlines
LU333,AMS,CDG,2025-03-10 07:00:00,2025-03-10 16:00:00,18,Clear,Technical Issue,Lufthansa
UN896,ATL,ORD,2025-02-08 04:00:00,2025-02-08 08:00:00,149,Storm,Air Traffic,United
LU467,SIN,LHR,2025-03-18 06:00:00,2025-03-18 17:00:00,26,Clear,Technical Issue,Lufthansa
AI720,ATL,LHR,2025-03-14 12:00:00,2025-03-14 20:00:00,21,Clear,Security,Air France
EM762,CDG,DXB,2025-01-15 18:00:00,2025-01-16 04:00:00,152,Heavy Rain,Weather,Emirates
UN775,SIN,DXB,2025-03-18 16:00:00,2025-03-18 20:00:00,64,Storm,Air Traffic,United
LU923,AMS,JFK,2025-02-21 03:00:00,2025-02-21 13:00:00,23,Clear,Weather,Lufthansa
EM467,ORD,LAX,2025-02-23 04:00:00,2025-02-23 13:00:00,11,Snow,Weather,Emirates
EM607,SIN,ATL,2025-03-31 15:00:00,2025-03-31 21:00:00,176,Heavy Rain,Weather,Emirates
EM416,DXB,ATL,2025-03-13 09:00:00,2025-03-13 17:00:00,13,Clear,Technical Issue,Emirates
LU488,DXB,ORD,2025-02-12 11:00:00,2025-02-12 15:00:00,21,Clear,Crew Issues,Lufthansa
UN442,DXB,SIN,2025-03-23 02:00:00,2025-03-23 12:00:00,158,Heavy Rain,Air Traffic,United
DE969,AMS,LAX,2025-01-13 23:00:00,2025-01-14 01:00:00,48,Heavy Rain,Weather,Delta
UN183,AMS,JFK,2025-03-09 13:00:00,2025-03-09 18:00:00,1,Clear,Air Traffic,United
AI789,CDG,DFW,2025-03-15 14:00:00,2025-03-15 19:00:00,14,Heavy Rain,Technical Issue,Air France
UN148,DFW,SIN,2025-02-20 16:00:00,2025-02-21 03:00:00,90,Storm,Weather,United
EM348,SIN,DFW,2025-01-21 21:00:00,2025-01-22 00:00:00,177,Storm,Weather,Emirates
DE487,ATL,LHR,2025-02-19 12:00:00,2025-02-19 17:00:00,168,Heavy Rain,Weather,Delta
LU539,ATL,JFK,2025-02-21 14:00:00,2025-02-21 18:00:00,44,Heavy Rain,Crew Issues,Lufthansa
DE645,LHR,SIN,2025-02-02 17:00:00,2025-02-02 20:00:00,43,Snow,Technical Issue,Delta
LU824,ATL,JFK,2025-03-24 05:00:00,2025-03-24 15:00:00,164,Storm,Technical Issue,Lufthansa
LU780,CDG,LAX,2025-01-19 04:00:00,2025-01-19 15:00:00,18,Clear,Crew Issues,Lufthansa
AM145,CDG,AMS,2025-03-04 00:00:00,2025-03-04 05:00:00,20,Clear,Weather,American Airlines
UN190,AMS,ATL,2025-03-12 16:00:00,2025-03-12 18:00:00,11,Clear,Air Traffic,United
LU166,LHR,SIN,2025-01-16 22:00:00,2025-01-17 08:00:00,88,Heavy Rain,Air Traffic,Lufthansa
DE929,ORD,AMS,2025-02-24 12:00:00,2025-02-24 23:00:00,15,Clear,Technical Issue,Delta
DE242,ATL,LAX,2025-01-06 19:00:00,2025-01-07 00:00:00,19,Clear,Security,Delta
AM991,ATL,LHR,2025-02-09 04:00:00,2025-02-09 07:00:00,53,Storm,Security,American Airlines
EM665,JFK,ATL,2025-01-23 22:00:00,2025-01-24 04:00:00,92,Heavy Rain,Air Traffic,Emirates
EM785,ORD,LHR,2025-03-28 13:00:00,2025-03-28 22:00:00,93,Storm,Weather,Emirates
UN357,JFK,LAX,2025-01-10 08:00:00,2025-01-10 13:00:00,32,Snow,Air Traffic,United
DE521,JFK,LAX,2025-02-02 21:00:00,2025-02-03 05:00:00,83,Heavy Rain,Crew Issues,Delta
AM231,SIN,LHR,2025-02-24 23:00:00,2025-02-25 07:00:00,23,Clear,Security,American Airlines
EM672,SIN,AMS,2025-01-28 07:00:00,2025-01-28 11:00:00,117,Storm,Weather,Emirates
UN776,LHR,SIN,2025-01-09 13:00:00,2025-01-09 20:00:00,19,Clear,Technical Issue,United
LU302,JFK,ORD,2025-02-02 21:00:00,2025-02-03 00:00:00,86,Storm,Weather,Lufthansa
AM419,DFW,ATL,2025-02-08 09:00:00,2025-02-08 17:00:00,57,Snow,Crew Issues,American Airlines
DE741,ORD,AMS,2025-01-08 06:00:00,2025-01-08 15:00:00,123,Storm,Air Traffic,Delta
AI723,JFK,LHR,2025-01-17 12:00:00,2025-01-17 19:00:00,63,Snow,Crew Issues,Air France
AI248,AMS,JFK,2025-01-21 02:00:00,2025-01-21 10:00:00,63,Snow,Weather,Air France
DE498,LHR,SIN,2025-03-21 04:00:00,2025-03-21 10:00:00,134,Snow,Weather,Delta
DE430,LAX,DXB,2025-02-26 04:00:00,2025-02-26 12:00:00,94,Snow,Air Traffic,Delta
DE793,JFK,DXB,2025-03-24 11:00:00,2025-03-24 18:00:00,164,Snow,Security,Delta
LU910,AMS,SIN,2025-02-16 05:00:00,2025-02-16 13:00:00,1,Clear,Security,Lufthansa
EM551,AMS,ATL,2025-01-27 12:00:00,2025-01-27 20:00:00,16,Clear,Technical Issue,Emirates
UN307,ATL,SIN,2025-03-27 19:00:00,2025-03-27 21:00:00,24,Clear,Air Traffic,United
EM884,CDG,DXB,2025-03-26 15:00:00,2025-03-26 20:00:00,116,Snow,Weather,Emirates
UN494,DXB,SIN,2025-03-11 09:00:00,2025-03-11 15:00:00,23,Heavy Rain,Crew Issues,United
EM561,ORD,DXB,2025-01-17 06:00:00,2025-01-17 12:00:00,17,Clear,Weather,Emirates
LU930,ORD,JFK,2025-02-28 22:00:00,2025-03-01 02:00:00,1,Clear,Air Traffic,Lufthansa
DE723,CDG,LAX,2025-03-31 18:00:00,2025-04-01 05:00:00,106,Heavy Rain,Technical Issue,Delta
DE871,SIN,DFW,2025-01-15 13:00:00,2025-01-15 23:00:00,25,Clear,Weather,Delta
DE866,DFW,AMS,2025-03-25 20:00:00,2025-03-26 03:00:00,174,Storm,Air Traffic,Delta
AI710,LAX,CDG,2025-03-24 09:00:00,2025-03-24 12:00:00,126,Snow,Weather,Air France
LU743,JFK,ATL,2025-03-08 21:00:00,2025-03-09 02:00:00,14,Clear,Crew Issues,Lufthansa
EM492,CDG,AMS,2025-02-20 17:00:00,2025-02-20 21:00:00,33,Storm,Technical Issue,Emirates
LU630,CDG,SIN,2025-03-12 20:00:00,2025-03-13 04:00:00,11,Clear,Weather,Lufthansa
EM370,LAX,ORD,2025-03-22 23:00:00,2025-03-23 09:00:00,9,Clear,Technical Issue,Emirates
DE588,DXB,LHR,2025-03-07 13:00:00,2025-03-07 18:00:00,1,Clear,Security,Delta
LU908,CDG,LAX,2025-02-03 04:00:00,2025-02-03 09:00:00,60,Heavy Rain,Security,Lufthansa
AM939,ATL,SIN,2025-02-20 01:00:00,2025-02-20 10:00:00,12,Clear,Weather,American Airlines
DE407,CDG,DFW,2025-02-10 10:00:00,2025-02-10 17:00:00,70,Storm,Weather,Delta
AM662,LHR,ORD,2025-01-27 17:00:00,2025-01-27 19:00:00,161,Heavy Rain,Technical Issue,American Airlines
UN753,LHR,JFK,2025-03-28 07:00:00,2025-03-28 15:00:00,92,Storm,Security,United
LU268,DXB,ORD,2025-02-28 03:00:00,2025-02-28 11:00:00,103,Storm,Weather,Lufthansa
LU797,CDG,JFK,2025-02-10 12:00:00,2025-02-10 18:00:00,89,Fog,Weather,Lufthansa
AI778,LAX,ORD,2025-01-18 15:00:00,2025-01-18 18:00:00,6,Clear,Security,Air France
AI821,DXB,CDG,2025-02-10 06:00:00,2025-02-10 10:00:00,22,Clear,Weather,Air France
UN154,JFK,DFW,2025-03-03 03:00:00,2025-03-03 10:00:00,120,Storm,Technical Issue,United
LU224,DXB,ORD,2025-02-26 01:00:00,2025-02-26 11:00:00,131,Storm,Weather,Lufthansa
AI342,LAX,ATL,2025-03-10 06:00:00,2025-03-10 10:00:00,58,Heavy Rain,Air Traffic,Air France
UN438,DFW,AMS,2025-01-29 04:00:00,2025-01-29 11:00:00,74,Storm,Weather,United
AM530,SIN,DFW,2025-03-19 18:00:00,2025-03-20 00:00:00,119,Snow,Weather,American Airlines
AM442,JFK,ATL,2025-01-13 08:00:00,2025-01-13 12:00:00,21,Clear,Air Traffic,American Airlines
AM287,DFW,LAX,2025-01-14 15:00:00,2025-01-15 00:00:00,31,Snow,Weather,American Airlines
UN427,ATL,AMS,2025-02-05 00:00:00,2025-02-05 08:00:00,137,Heavy Rain,Air Traffic,United
LU896,LAX,SIN,2025-02-10 03:00:00,2025-02-10 07:00:00,20,Clear,Technical Issue,Lufthansa
LU115,LHR,DXB,2025-03-26 08:00:00,2025-03-26 16:00:00,150,Heavy Rain,Air Traffic,Lufthansa
AM369,SIN,AMS,2025-02-06 00:00:00,2025-02-06 10:00:00,14,Clear,Technical Issue,American Airlines
LU733,LHR,ATL,2025-01-30 20:00:00,2025-01-30 22:00:00,63,Storm,Weather,Lufthansa
EM672,LHR,ATL,2025-02-13 05:00:00,2025-02-13 11:00:00,27,Clear,Technical Issue,Emirates
AI397,SIN,LHR,2025-03-31 02:00:00,2025-03-31 11:00:00,1,Clear,Technical Issue,Air France
DE268,ATL,SIN,2025-03-23 05:00:00,2025-03-23 10:00:00,169,Snow,Weather,Delta
AI481,ORD,SIN,2025-03-24 09:00:00,2025-03-24 13:00:00,96,Storm,Air Traffic,Air France
EM993,ATL,CDG,2025-03-11 14:00:00,2025-03-11 21:00:00,21,Clear,Security,Emirates
EM884,LAX,ATL,2025-02-14 08:00:00,2025-02-14 15:00:00,4,Clear,Weather,Emirates
AI512,ORD,CDG,2025-02-05 02:00:00,2025-02-05 13:00:00,29,Clear,Technical Issue,Air France
EM369,CDG,JFK,2025-02-28 19:00:00,2025-03-01 01:00:00,161,Heavy Rain,Air Traffic,Emirates
AI228,DFW,ORD,2025-02-28 23:00:00,2025-03-01 01:00:00,133,Fog,Air Traffic,Air France
AM285,DXB,ATL,2025-03-14 08:00:00,2025-03-14 15:00:00,28,Clear,Technical Issue,American Airlines
EM729,SIN,AMS,2025-01-20 14:00:00,2025-01-21 00:00:00,13,Clear,Crew Issues,Emirates
LU349,LAX,ATL,2025-01-31 15:00:00,2025-01-31 23:00:00,3,Fog,Weather,Lufthansa
EM434,LHR,SIN,2025-03-18 04:00:00,2025-03-18 06:00:00,13,Clear,Weather,Emirates
AM294,DXB,LAX,2025-02-09 21:00:00,2025-02-09 23:00:00,19,Clear,Weather,American Airlines
EM472,JFK,ATL,2025-03-18 17:00:00,2025-03-18 19:00:00,129,Fog,Technical Issue,Emirates
LU459,SIN,ATL,2025-03-14 20:00:00,2025-03-15 07:00:00,49,Fog,Weather,Lufthansa
UN699,ORD,DXB,2025-03-18 01:00:00,2025-03-18 05:00:00,155,Storm,Weather,United
AM121,JFK,DFW,2025-03-21 16:00:00,2025-03-21 18:00:00,21,Clear,Air Traffic,American Airlines
AI710,DFW,ATL,2025-01-21 23:00:00,2025-01-22 09:00:00,125,Heavy Rain,Air Traffic,Air France
AM732,LAX,JFK,2025-02-05 07:00:00,2025-02-05 11:00:00,25,Heavy Rain,Weather,American Airlines
LU997,CDG,DXB,2025-03-02 16:00:00,2025-03-02 18:00:00,23,Clear,Weather,Lufthansa
UN920,ORD,LHR,2025-02-14 14:00:00,2025-02-15 01:00:00,19,Clear,Weather,United
AI776,LHR,SIN,2025-02-25 22:00:00,2025-02-26 07:00:00,84,Heavy Rain,Crew Issues,Air France
AI982,CDG,DXB,2025-03-23 10:00:00,2025-03-23 17:00:00,9,Clear,Weather,Air France
EM260,JFK,CDG,2025-02-11 04:00:00,2025-02-11 15:00:00,23,Clear,Weather,Emirates
LU492,LAX,AMS,2025-03-24 14:00:00,2025-03-24 16:00:00,49,Storm,Technical Issue,Lufthansa
DE602,CDG,ATL,2025-02-25 12:00:00,2025-02-25 22:00:00,85,Fog,Technical Issue,Delta
LU839,JFK,SIN,2025-03-01 15:00:00,2025-03-01 21:00:00,174,Snow,Crew Issues,Lufthansa
AM217,DFW,CDG,2025-01-27 14:00:00,2025-01-27 16:00:00,51,Fog,Crew Issues,American Airlines
UN962,DXB,CDG,2025-01-23 06:00:00,2025-01-23 08:00:00,6,Clear,Weather,United
LU283,AMS,LAX,2025-01-17 18:00:00,2025-01-18 02:00:00,14,Clear,Technical Issue,Lufthansa
AI406,CDG,JFK,2025-03-30 15:00:00,2025-03-31 01:00:00,103,Heavy Rain,Weather,Air France
AI916,LAX,AMS,2025-02-09 05:00:00,2025-02-09 09:00:00,72,Storm,Weather,Air France
UN174,LAX,DFW,2025-02-19 02:00:00,2025-02-19 11:00:00,67,Heavy Rain,Technical Issue,United
LU412,LHR,SIN,2025-01-26 03:00:00,2025-01-26 14:00:00,129,Heavy Rain,Security,Lufthansa
EM498,LHR,CDG,2025-03-18 20:00:00,2025-03-19 04:00:00,4,Clear,Security,Emirates
AM700,ORD,CDG,2025-01-04 14:00:00,2025-01-04 17:00:00,2,Clear,Technical Issue,American Airlines
AM114,AMS,SIN,2025-02-21 11:00:00,2025-02-21 17:00:00,24,Clear,Security,American Airlines
DE765,SIN,CDG,2025-02-04 05:00:00,2025-02-04 11:00:00,13,Clear,Air Traffic,Delta
DE834,DXB,ORD,2025-02-05 13:00:00,2025-02-05 22:00:00,25,Heavy Rain,Crew Issues,Delta
UN121,CDG,DFW,2025-02-22 04:00:00,2025-02-22 08:00:00,100,Storm,Air Traffic,United
AM612,LAX,DFW,2025-01-17 03:00:00,2025-01-17 11:00:00,15,Clear,Weather,American Airlines
DE660,LHR,ATL,2025-02-27 23:00:00,2025-02-28 05:00:00,42,Storm,Weather,Delta
LU480,DXB,JFK,2025-03-01 17:00:00,2025-03-01 22:00:00,0,Clear,No Delay,Lufthansa
DE324,ATL,CDG,2025-03-13 12:00:00,2025-03-13 21:00:00,29,Clear,Air Traffic,Delta
LU883,DXB,CDG,2025-02-08 19:00:00,2025-02-09 05:00:00,8,Clear,Air Traffic,Lufthansa
AI949,DFW,CDG,2025-02-11 03:00:00,2025-02-11 12:00:00,128,Heavy Rain,Weather,Air France
EM491,CDG,ATL,2025-01-25 03:00:00,2025-01-25 08:00:00,171,Snow,Weather,Emirates
EM978,DFW,ORD,2025-02-13 17:00:00,2025-02-14 03:00:00,4,Snow,Technical Issue,Emirates
EM560,CDG,LHR,2025-01-03 11:00:00,2025-01-03 17:00:00,8,Clear,Weather,Emirates
LU780,CDG,DFW,2025-01-25 06:00:00,2025-01-25 12:00:00,4,Storm,Air Traffic,Lufthansa
LU226,AMS,LHR,2025-03-19 18:00:00,2025-03-19 22:00:00,21,Clear,Weather,Lufthansa
AI185,LHR,AMS,2025-03-29 19:00:00,2025-03-30 05:00:00,13,Clear,Weather,Air France
LU852,DFW,LHR,2025-01-01 19:00:00,2025-01-02 05:00:00,5,Clear,Air Traffic,Lufthansa
DE820,DXB,AMS,2025-02-10 18:00:00,2025-02-11 00:00:00,17,Clear,Weather,Delta
DE648,DFW,JFK,2025-01-21 20:00:00,2025-01-22 04:00:00,137,Heavy Rain,Air Traffic,Delta
AI228,LHR,DXB,2025-02-19 00:00:00,2025-02-19 05:00:00,3,Clear,Technical Issue,Air France
UN863,JFK,ATL,2025-03-17 21:00:00,2025-03-18 03:00:00,12,Clear,Crew Issues,United
DE302,JFK,LHR,2025-01-25 22:00:00,2025-01-26 07:00:00,131,Heavy Rain,Weather,Delta
AI740,ATL,SIN,2025-01-20 00:00:00,2025-01-20 05:00:00,105,Heavy Rain,Technical Issue,Air France
UN233,ATL,ORD,2025-01-30 00:00:00,2025-01-30 04:00:00,20,Clear,Weather,United
UN135,DFW,JFK,2025-01-19 04:00:00,2025-01-19 07:00:00,24,Clear,Weather,United
UN800,ORD,CDG,2025-03-22 14:00:00,2025-03-23 01:00:00,19,Clear,Weather,United
UN865,DFW,ATL,2025-02-21 10:00:00,2025-02-21 13:00:00,139,Storm,Weather,United
DE521,SIN,LHR,2025-01-31 18:00:00,2025-02-01 02:00:00,179,Fog,Weather,Delta
LU213,ORD,LHR,2025-03-07 17:00:00,2025-03-08 01:00:00,6,Storm,Crew Issues,Lufthansa
EM862,ATL,DFW,2025-03-24 08:00:00,2025-03-24 15:00:00,11,Clear,Technical Issue,Emirates
AM231,CDG,DFW,2025-02-08 11:00:00,2025-02-08 17:00:00,93,Storm,Weather,American Airlines
EM590,CDG,DXB,2025-03-22 13:00:00,2025-03-22 17:00:00,33,Storm,Weather,Emirates
LU560,CDG,LAX,2025-02-10 06:00:00,2025-02-10 13:00:00,177,Heavy Rain,Technical Issue,Lufthansa
AM849,JFK,ATL,2025-01-24 04:00:00,2025-01-24 09:00:00,20,Clear,Weather,American Airlines
AM910,DFW,ATL,2025-01-17 16:00:00,2025-01-18 00:00:00,5,Clear,Air Traffic,American Airlines
UN570,JFK,DXB,2025-03-14 10:00:00,2025-03-14 14:00:00,84,Heavy Rain,Crew Issues,United
DE960,LHR,SIN,2025-01-24 19:00:00,2025-01-25 01:00:00,11,Clear,Weather,Delta
UN495,DXB,ATL,2025-03-10 06:00:00,2025-03-10 17:00:00,10,Clear,Air Traffic,United
AM954,DXB,ATL,2025-01-17 16:00:00,2025-01-17 22:00:00,30,Storm,Security,American Airlines
EM528,JFK,LAX,2025-03-23 16:00:00,2025-03-24 02:00:00,36,Snow,Security,Emirates
DE415,LHR,JFK,2025-03-22 18:00:00,2025-03-23 05:00:00,22,Clear,Technical Issue,Delta
EM289,JFK,ATL,2025-03-02 10:00:00,2025-03-02 17:00:00,8,Clear,Weather,Emirates
LU372,DFW,LHR,2025-01-13 17:00:00,2025-01-13 22:00:00,13,Clear,Air Traffic,Lufthansa
AM937,ATL,LAX,2025-01-06 21:00:00,2025-01-07 06:00:00,87,Fog,Weather,American Airlines
EM148,JFK,DXB,2025-01-30 05:00:00,2025-01-30 07:00:00,85,Fog,Air Traffic,Emirates
AM825,SIN,LAX,2025-02-05 19:00:00,2025-02-06 03:00:00,6,Clear,Security,American Airlines
UN502,AMS,ATL,2025-02-18 17:00:00,2025-02-19 03:00:00,26,Clear,Air Traffic,United
AI804,SIN,DXB,2025-01-11 02:00:00,2025-01-11 11:00:00,6,Clear,Crew Issues,Air France
AM450,DFW,JFK,2025-02-24 12:00:00,2025-02-24 21:00:00,162,Storm,Air Traffic,American Airlines
LU626,LHR,ATL,2025-01-28 02:00:00,2025-01-28 09:00:00,21,Clear,Air Traffic,Lufthansa
LU674,AMS,ORD,2025-03-03 04:00:00,2025-03-03 14:00:00,65,Snow,Crew Issues,Lufthansa
EM567,ORD,DFW,2025-03-25 04:00:00,2025-03-25 12:00:00,118,Storm,Air Traffic,Emirates
DE234,DXB,DFW,2025-03-21 15:00:00,2025-03-22 02:00:00,10,Clear,Weather,Delta
LU324,DXB,AMS,2025-02-16 06:00:00,2025-02-16 10:00:00,8,Clear,Technical Issue,Lufthansa
AI546,DXB,ATL,2025-01-26 15:00:00,2025-01-26 21:00:00,16,Clear,Crew Issues,Air France
UN523,JFK,ORD,2025-01-30 18:00:00,2025-01-31 02:00:00,56,Heavy Rain,Air Traffic,United
LU633,CDG,LAX,2025-01-01 03:00:00,2025-01-01 13:00:00,27,Clear,Crew Issues,Lufthansa
DE178,SIN,DXB,2025-03-15 19:00:00,2025-03-15 21:00:00,5,Clear,Technical Issue,Delta
EM151,LHR,DXB,2025-01-28 20:00:00,2025-01-28 23:00:00,148,Heavy Rain,Air Traffic,Emirates
AM120,ORD,SIN,2025-01-12 13:00:00,2025-01-12 21:00:00,124,Heavy Rain,Weather,American Airlines
LU672,ORD,SIN,2025-01-10 19:00:00,2025-01-11 03:00:00,73,Storm,Weather,Lufthansa
DE681,JFK,LAX,2025-03-26 15:00:00,2025-03-26 23:00:00,47,Heavy Rain,Technical Issue,Delta
AI256,ATL,SIN,2025-03-21 12:00:00,2025-03-21 16:00:00,83,Fog,Weather,Air France
EM303,LHR,SIN,2025-01-30 10:00:00,2025-01-30 14:00:00,100,Storm,Weather,Emirates
UN399,CDG,DXB,2025-02-13 15:00:00,2025-02-13 18:00:00,49,Heavy Rain,Security,United
DE638,JFK,LHR,2025-02-18 01:00:00,2025-02-18 10:00:00,8,Clear,Weather,Delta
AI209,DXB,ATL,2025-03-25 14:00:00,2025-03-25 19:00:00,20,Clear,Security,Air France
UN579,DXB,ORD,2025-03-08 17:00:00,2025-03-08 21:00:00,25,Clear,Weather,United
UN393,ORD,DXB,2025-01-18 10:00:00,2025-01-18 18:00:00,134,Heavy Rain,Air Traffic,United
LU488,DFW,LAX,2025-02-05 03:00:00,2025-02-05 12:00:00,84,Storm,Technical Issue,Lufthansa
AI901,CDG,ORD,2025-01-30 20:00:00,2025-01-31 00:00:00,9,Clear,Air Traffic,Air France
EM323,LHR,SIN,2025-03-17 21:00:00,2025-03-18 08:00:00,12,Heavy Rain,Technical Issue,Emirates
EM574,DFW,ORD,2025-01-08 05:00:00,2025-01-08 09:00:00,0,Clear,No Delay,Emirates
UN626,SIN,LAX,2025-03-15 20:00:00,2025-03-16 04:00:00,127,Heavy Rain,Air Traffic,United
EM397,AMS,SIN,2025-03-06 20:00:00,2025-03-07 06:00:00,15,Clear,Crew Issues,Emirates
LU820,LAX,SIN,2025-01-24 12:00:00,2025-01-24 23:00:00,24,Clear,Weather,Lufthansa
EM886,DXB,SIN,2025-02-06 12:00:00,2025-02-06 21:00:00,57,Snow,Weather,Emirates
AI519,LHR,AMS,2025-03-04 04:00:00,2025-03-04 09:00:00,51,Snow,Air Traffic,Air France
LU628,DXB,JFK,2025-02-18 08:00:00,2025-02-18 16:00:00,153,Fog,Technical Issue,Lufthansa
AM538,DXB,AMS,2025-03-02 11:00:00,2025-03-02 18:00:00,17,Clear,Weather,American Airlines
EM949,LHR,DFW,2025-02-16 20:00:00,2025-02-17 05:00:00,0,Heavy Rain,No Delay,Emirates
EM151,SIN,LHR,2025-01-18 16:00:00,2025-01-19 03:00:00,109,Fog,Crew Issues,Emirates
EM456,ATL,JFK,2025-03-08 00:00:00,2025-03-08 06:00:00,88,Storm,Technical Issue,Emirates
LU297,LHR,LAX,2025-03-02 22:00:00,2025-03-03 00:00:00,62,Snow,Crew Issues,Lufthansa
UN752,SIN,JFK,2025-03-04 08:00:00,2025-03-04 18:00:00,176,Snow,Technical Issue,United
EM849,CDG,SIN,2025-02-10 13:00:00,2025-02-10 15:00:00,91,Heavy Rain,Crew Issues,Emirates
LU125,DXB,ORD,2025-02-02 21:00:00,2025-02-03 03:00:00,173,Snow,Technical Issue,Lufthansa
AM438,SIN,ATL,2025-02-01 03:00:00,2025-02-01 07:00:00,24,Clear,Air Traffic,American Airlines
AI678,ORD,CDG,2025-02-25 17:00:00,2025-02-25 19:00:00,151,Snow,Weather,Air France
EM236,AMS,ATL,2025-03-16 06:00:00,2025-03-16 17:00:00,15,Clear,Air Traffic,Emirates
EM272,DFW,ATL,2025-03-13 20:00:00,2025-03-13 22:00:00,62,Heavy Rain,Technical Issue,Emirates
LU233,AMS,CDG,2025-03-16 17:00:00,2025-03-16 19:00:00,25,Clear,Air Traffic,Lufthansa
EM393,DFW,ATL,2025-02-24 12:00:00,2025-02-24 19:00:00,76,Snow,Crew Issues,Emirates
EM817,DFW,DXB,2025-01-20 11:00:00,2025-01-20 13:00:00,151,Fog,Security,Emirates
DE176,DFW,LHR,2025-03-27 10:00:00,2025-03-27 21:00:00,25,Clear,Air Traffic,Delta
EM790,SIN,JFK,2025-03-26 16:00:00,2025-03-27 03:00:00,13,Clear,Weather,Emirates
AM762,LAX,JFK,2025-01-09 17:00:00,2025-01-09 19:00:00,152,Snow,Air Traffic,American Airlines
AI703,DXB,LHR,2025-03-27 00:00:00,2025-03-27 10:00:00,20,Clear,Technical Issue,Air France
DE174,CDG,ATL,2025-03-24 12:00:00,2025-03-24 14:00:00,46,Heavy Rain,Crew Issues,Delta
AM895,LHR,DFW,2025-02-25 21:00:00,2025-02-26 08:00:00,0,Clear,No Delay,American Airlines
AM836,JFK,LAX,2025-02-16 04:00:00,2025-02-16 11:00:00,18,Clear,Technical Issue,American Airlines
DE811,DFW,JFK,2025-01-26 09:00:00,2025-01-26 13:00:00,10,Clear,Weather,Delta
DE490,ORD,AMS,2025-03-26 13:00:00,2025-03-26 19:00:00,83,Fog,Weather,Delta
LU214,JFK,AMS,2025-01-06 06:00:00,2025-01-06 09:00:00,28,Clear,Security,Lufthansa
EM181,ORD,LAX,2025-01-28 08:00:00,2025-01-28 17:00:00,29,Clear,Air Traffic,Emirates
AI962,AMS,CDG,2025-01-22 02:00:00,2025-01-22 13:00:00,63,Storm,Weather,Air France
AI132,CDG,DXB,2025-03-29 08:00:00,2025-03-29 10:00:00,147,Heavy Rain,Technical Issue,Air France
EM672,DFW,SIN,2025-03-06 08:00:00,2025-03-06 13:00:00,5,Clear,Weather,Emirates
LU877,LAX,ATL,2025-01-20 22:00:00,2025-01-21 09:00:00,46,Heavy Rain,Air Traffic,Lufthansa
